,id,LWR_route,RWR_route,TE_route,RB_route,Flex_route
2574,2021092608-657,middle_shallow,middle_deep,right_shallow,other,left_shallow
2575,2021092608-702,middle_shallow,right_shallow,right_shallow,middle_shallow,middle_shallow
2576,2021092608-724,right_deep,middle_deep,right_shallow,left_shallow,right_shallow
2577,2021092608-748,middle_deep,right_deep,middle_shallow,right_shallow,middle_shallow
2578,2021092608-823,right_shallow,right_deep,middle_shallow,middle_shallow,left_deep
2579,2021092608-929,middle_shallow,left_shallow,middle_shallow,middle_shallow,middle_shallow
2580,2021092608-1144,middle_deep,middle_deep,middle_deep,right_shallow,middle_deep
2581,2021092608-1236,middle_shallow,middle_deep,middle_shallow,middle_deep,right_shallow
2582,2021092608-1281,right_shallow,left_deep,right_deep,middle_shallow,middle_deep
2583,2021092608-1365,right_shallow,right_deep,middle_deep,left_shallow,middle_deep
2584,2021092608-1572,middle_deep,middle_deep,middle_shallow,right_shallow,left_shallow
2585,2021092608-1658,middle_deep,middle_deep,left_shallow,right_shallow,right_shallow
2586,2021092608-1694,middle_shallow,middle_deep,middle_deep,right_shallow,middle_deep
2587,2021092608-1727,middle_deep,right_shallow,middle_shallow,right_shallow,right_deep
2588,2021092608-1857,middle_shallow,middle_shallow,right_deep,left_shallow,right_shallow
2589,2021092608-1881,middle_shallow,middle_shallow,middle_shallow,middle_shallow,middle_deep
2590,2021092608-1998,left_shallow,middle_shallow,middle_deep,middle_shallow,middle_deep
2591,2021092608-2043,left_shallow,right_deep,middle_deep,other,left_shallow
2592,2021092608-2135,right_shallow,left_shallow,left_shallow,other,middle_deep
2593,2021092608-2180,middle_deep,right_deep,right_shallow,middle_shallow,left_shallow
2594,2021092608-2202,middle_shallow,left_shallow,middle_shallow,other,middle_deep
2595,2021092608-2224,middle_shallow,middle_shallow,middle_deep,left_shallow,middle_deep
2596,2021092608-2332,left_deep,middle_deep,middle_deep,middle_shallow,left_deep
2597,2021092608-2411,right_deep,right_shallow,other,left_shallow,middle_deep
2598,2021092608-2432,middle_deep,middle_deep,other,middle_shallow,other
2599,2021092608-2538,middle_deep,middle_deep,middle_shallow,other,left_shallow
2600,2021092608-2622,right_shallow,middle_deep,left_deep,left_shallow,middle_deep
2601,2021092608-2790,right_shallow,middle_deep,other,left_shallow,right_shallow
2602,2021092608-2814,middle_deep,right_deep,right_deep,right_shallow,right_shallow
2603,2021092608-2868,middle_deep,middle_deep,left_deep,middle_shallow,left_deep
2604,2021092608-2892,left_shallow,middle_shallow,left_deep,left_shallow,left_shallow
2605,2021092608-2914,middle_shallow,middle_shallow,middle_deep,middle_shallow,middle_deep
2606,2021092608-2936,middle_shallow,middle_shallow,middle_deep,left_shallow,middle_deep
2607,2021092608-2977,left_deep,middle_deep,right_shallow,left_shallow,left_shallow
2608,2021092608-3024,right_deep,left_shallow,middle_shallow,middle_shallow,middle_shallow
2609,2021092608-3150,middle_shallow,middle_shallow,middle_shallow,middle_shallow,middle_shallow
2610,2021092608-3174,middle_deep,right_deep,other,right_shallow,other
2611,2021092608-3240,right_shallow,right_deep,left_shallow,left_shallow,middle_deep
2612,2021092608-3361,middle_deep,right_deep,other,other,other
2613,2021092608-3482,middle_deep,middle_deep,right_shallow,left_shallow,right_deep
2614,2021092608-3504,middle_deep,middle_deep,left_shallow,right_shallow,middle_deep
2615,2021092608-3534,middle_deep,middle_deep,right_shallow,left_shallow,middle_deep
2616,2021092608-3563,middle_deep,middle_deep,middle_deep,middle_shallow,middle_deep
2617,2021092608-3604,middle_shallow,middle_shallow,middle_shallow,middle_shallow,middle_shallow
2618,2021092608-3628,middle_deep,middle_deep,right_shallow,left_shallow,middle_deep
2619,2021092608-3652,middle_shallow,middle_deep,middle_deep,right_shallow,middle_deep
2620,2021092608-3691,middle_deep,middle_deep,right_shallow,left_shallow,left_deep
2621,2021092609-54,left_shallow,middle_shallow,middle_shallow,middle_shallow,middle_shallow
2622,2021092609-107,middle_deep,right_deep,other,left_shallow,other
2623,2021092609-150,right_shallow,right_shallow,middle_deep,left_shallow,left_shallow
2624,2021092609-199,middle_deep,right_deep,right_shallow,left_shallow,left_shallow
2625,2021092609-265,left_shallow,left_shallow,left_deep,other,middle_shallow
2626,2021092609-327,middle_deep,middle_deep,left_shallow,right_shallow,middle_shallow
2627,2021092609-409,middle_deep,right_deep,right_shallow,middle_deep,right_shallow
2628,2021092609-452,middle_deep,middle_deep,other,other,middle_deep
2629,2021092609-497,right_shallow,middle_deep,middle_shallow,left_shallow,right_shallow
2630,2021092609-653,middle_deep,middle_deep,middle_shallow,right_shallow,middle_shallow
2631,2021092609-675,left_deep,left_shallow,left_shallow,other,middle_shallow
2632,2021092609-712,middle_deep,middle_deep,left_shallow,left_shallow,left_deep
2633,2021092609-779,middle_deep,middle_shallow,left_shallow,right_shallow,middle_shallow
2634,2021092609-833,middle_deep,middle_shallow,right_deep,left_shallow,left_shallow
2635,2021092609-910,middle_deep,middle_deep,middle_shallow,left_shallow,right_shallow
2636,2021092609-934,left_deep,middle_deep,left_shallow,other,right_shallow
2637,2021092609-958,right_shallow,middle_shallow,right_shallow,middle_shallow,left_shallow
2638,2021092609-1003,right_shallow,right_shallow,right_shallow,middle_shallow,left_shallow
2639,2021092609-1051,middle_shallow,middle_deep,left_deep,right_shallow,middle_deep
2640,2021092609-1073,left_shallow,middle_deep,right_shallow,left_shallow,right_shallow
2641,2021092609-1142,middle_deep,right_deep,middle_shallow,middle_shallow,middle_deep
2642,2021092609-1277,middle_deep,middle_deep,middle_deep,left_shallow,right_shallow
2643,2021092609-1319,right_deep,middle_deep,right_shallow,other,left_shallow
2644,2021092609-1360,middle_deep,middle_deep,middle_shallow,right_shallow,middle_deep
2645,2021092609-1413,middle_deep,middle_deep,middle_deep,right_shallow,left_shallow
2646,2021092609-1460,middle_deep,middle_deep,left_deep,left_shallow,middle_deep
2647,2021092609-1519,middle_shallow,right_deep,right_shallow,left_shallow,right_deep
2648,2021092609-1543,right_shallow,left_shallow,middle_deep,right_shallow,middle_shallow
2649,2021092609-1649,left_deep,right_deep,middle_shallow,other,left_deep
2650,2021092609-1770,left_deep,middle_shallow,middle_shallow,right_shallow,middle_deep
2651,2021092609-1799,left_deep,middle_deep,middle_deep,middle_shallow,right_shallow
2652,2021092609-1835,middle_deep,middle_deep,middle_deep,middle_shallow,middle_shallow
2653,2021092609-1912,middle_deep,middle_deep,other,middle_shallow,other
2654,2021092609-1988,middle_shallow,middle_deep,left_shallow,middle_shallow,left_deep
2655,2021092609-2122,middle_deep,middle_deep,right_shallow,left_shallow,left_deep
2656,2021092609-2191,left_shallow,middle_deep,middle_deep,other,middle_shallow
2657,2021092609-2328,middle_deep,right_shallow,left_shallow,left_shallow,middle_deep
2658,2021092609-2352,left_shallow,middle_deep,right_shallow,other,middle_deep
2659,2021092609-2452,middle_deep,middle_deep,middle_deep,middle_shallow,middle_deep
2660,2021092609-2476,middle_deep,middle_deep,left_shallow,middle_shallow,middle_deep
2661,2021092609-2549,middle_shallow,middle_shallow,other,other,left_deep
2662,2021092609-2620,middle_deep,middle_shallow,other,right_shallow,middle_deep
2663,2021092609-2644,middle_shallow,right_shallow,left_shallow,middle_shallow,left_shallow
2664,2021092609-2714,middle_shallow,middle_shallow,left_shallow,left_shallow,left_deep
2665,2021092609-2835,middle_deep,middle_deep,other,middle_shallow,other
2666,2021092609-2875,right_deep,left_shallow,other,left_shallow,other
2667,2021092609-3044,middle_deep,middle_shallow,middle_deep,right_shallow,middle_shallow
2668,2021092609-3068,middle_deep,middle_deep,right_shallow,middle_shallow,left_shallow
2669,2021092609-3097,left_deep,middle_deep,middle_deep,middle_shallow,middle_shallow
2670,2021092609-3119,middle_deep,middle_deep,middle_deep,left_shallow,right_shallow
2671,2021092609-3187,left_deep,right_deep,middle_shallow,other,right_deep
2672,2021092609-3258,middle_deep,middle_deep,middle_deep,right_shallow,right_shallow
2673,2021092609-3282,middle_deep,middle_shallow,right_deep,middle_shallow,middle_deep
2674,2021092609-3304,right_shallow,middle_shallow,middle_shallow,middle_shallow,middle_deep
2675,2021092609-3343,middle_shallow,middle_shallow,right_shallow,other,right_shallow
2676,2021092609-3575,right_shallow,right_deep,middle_shallow,left_shallow,middle_deep
2677,2021092609-3604,middle_deep,middle_deep,middle_shallow,other,right_deep
2678,2021092609-3626,left_deep,middle_deep,middle_shallow,other,right_shallow
2679,2021092609-3655,left_deep,middle_deep,right_shallow,middle_shallow,middle_deep
2680,2021092610-75,middle_shallow,left_shallow,right_deep,middle_shallow,middle_deep
2681,2021092610-97,right_shallow,right_deep,left_shallow,middle_shallow,middle_deep
2682,2021092610-162,middle_shallow,middle_shallow,middle_shallow,left_shallow,right_shallow
2683,2021092610-184,right_shallow,middle_shallow,middle_shallow,right_shallow,middle_shallow
2684,2021092610-229,middle_deep,middle_deep,middle_shallow,other,other
2685,2021092610-251,right_shallow,middle_deep,middle_deep,middle_shallow,middle_deep
2686,2021092610-318,left_deep,left_shallow,other,right_shallow,right_deep
2687,2021092610-342,left_shallow,middle_deep,middle_shallow,middle_deep,middle_shallow
2688,2021092610-387,right_shallow,left_shallow,left_shallow,right_shallow,middle_deep
2689,2021092610-631,middle_deep,middle_shallow,middle_deep,left_shallow,left_shallow
2690,2021092610-714,middle_deep,right_shallow,right_deep,left_shallow,left_shallow
2691,2021092610-736,middle_deep,middle_deep,left_shallow,right_shallow,middle_deep
2692,2021092610-760,middle_shallow,right_shallow,middle_shallow,middle_shallow,right_shallow
2693,2021092610-782,middle_deep,right_deep,left_shallow,middle_shallow,left_shallow
2694,2021092610-804,middle_shallow,right_shallow,right_shallow,other,left_deep
2695,2021092610-839,middle_deep,left_shallow,middle_deep,left_shallow,right_shallow
2696,2021092610-881,middle_shallow,right_shallow,left_shallow,left_shallow,right_shallow
2697,2021092610-903,middle_deep,right_deep,left_shallow,middle_shallow,middle_deep
2698,2021092610-957,middle_shallow,middle_shallow,middle_shallow,middle_shallow,middle_shallow
2699,2021092610-1045,right_deep,middle_deep,left_shallow,right_shallow,right_deep
2700,2021092610-1078,left_deep,right_deep,middle_shallow,middle_shallow,middle_shallow
2701,2021092610-1124,left_shallow,middle_shallow,right_shallow,middle_shallow,middle_shallow
2702,2021092610-1169,right_shallow,right_deep,middle_deep,left_shallow,other
2703,2021092610-1191,right_deep,left_shallow,right_shallow,other,right_shallow
2704,2021092610-1247,right_deep,middle_deep,middle_deep,other,other
2705,2021092610-1292,right_shallow,middle_deep,other,other,middle_deep
2706,2021092610-1465,right_shallow,middle_deep,other,right_shallow,middle_shallow
2707,2021092610-1521,left_deep,right_deep,other,right_shallow,right_deep
2708,2021092610-1545,middle_deep,middle_deep,left_deep,left_shallow,middle_shallow
2709,2021092610-1584,left_deep,middle_deep,left_shallow,middle_shallow,right_shallow
2710,2021092610-1650,middle_shallow,middle_shallow,middle_shallow,middle_shallow,left_shallow
2711,2021092610-1799,middle_deep,middle_deep,right_shallow,middle_shallow,left_deep
2712,2021092610-1832,middle_deep,middle_deep,middle_deep,middle_shallow,right_shallow
2713,2021092610-1968,left_deep,middle_deep,left_deep,middle_shallow,right_shallow
2714,2021092610-1992,middle_deep,middle_shallow,right_shallow,left_shallow,left_shallow
2715,2021092610-2033,middle_deep,middle_deep,middle_shallow,left_shallow,middle_deep
2716,2021092610-2064,left_deep,middle_shallow,left_deep,left_shallow,left_shallow
2717,2021092610-2244,middle_shallow,right_shallow,middle_shallow,middle_shallow,middle_shallow
2718,2021092610-2325,middle_deep,middle_deep,other,right_shallow,right_shallow
2719,2021092610-2371,right_shallow,middle_shallow,middle_deep,middle_shallow,right_shallow
2720,2021092610-2472,right_shallow,middle_shallow,right_shallow,middle_deep,middle_shallow
2721,2021092610-2526,middle_shallow,right_deep,other,other,middle_deep
2722,2021092610-2550,left_shallow,right_shallow,middle_shallow,middle_deep,middle_shallow
2723,2021092610-2607,left_deep,middle_deep,right_shallow,left_shallow,middle_shallow
2724,2021092610-2653,middle_deep,middle_deep,other,other,middle_shallow
2725,2021092610-2688,middle_deep,middle_deep,middle_deep,middle_shallow,left_deep
2726,2021092610-2731,middle_deep,middle_deep,middle_deep,other,right_deep
2727,2021092610-2825,middle_deep,right_shallow,right_deep,middle_shallow,left_shallow
2728,2021092610-2881,middle_deep,middle_shallow,left_shallow,middle_shallow,right_shallow
2729,2021092610-2903,right_deep,right_shallow,left_shallow,right_shallow,middle_shallow
2730,2021092610-2927,middle_deep,middle_shallow,middle_shallow,middle_shallow,middle_deep
2731,2021092610-2972,right_deep,left_shallow,other,right_shallow,right_shallow
2732,2021092610-3013,middle_shallow,right_shallow,left_deep,middle_shallow,right_shallow
2733,2021092610-3128,middle_deep,right_deep,middle_shallow,left_shallow,other
2734,2021092610-3171,middle_shallow,middle_shallow,middle_shallow,left_shallow,middle_shallow
2735,2021092610-3195,middle_deep,middle_deep,middle_deep,left_shallow,middle_shallow
2736,2021092610-3219,middle_deep,middle_deep,middle_shallow,right_shallow,left_shallow
2737,2021092610-3264,middle_deep,middle_deep,left_deep,left_shallow,middle_deep
2738,2021092610-3285,middle_deep,middle_deep,left_deep,other,middle_shallow
2739,2021092610-3306,right_shallow,right_deep,middle_deep,other,other
2740,2021092610-3330,middle_shallow,middle_deep,middle_deep,right_shallow,right_shallow
2741,2021092610-3410,middle_shallow,right_deep,other,left_shallow,middle_shallow
2742,2021092610-3434,right_shallow,left_shallow,right_shallow,other,middle_shallow
2743,2021092610-3481,middle_deep,middle_deep,middle_shallow,right_shallow,middle_deep
2744,2021092610-3505,middle_deep,middle_deep,other,left_shallow,right_deep
2745,2021092610-3549,middle_deep,right_deep,middle_shallow,middle_shallow,right_deep
2746,2021092610-3582,middle_deep,middle_deep,middle_shallow,right_shallow,middle_deep
2747,2021092610-3745,right_shallow,left_shallow,middle_deep,middle_shallow,right_deep
2748,2021092610-3806,middle_deep,middle_deep,left_shallow,right_shallow,right_shallow
2749,2021092610-3830,left_deep,middle_deep,middle_shallow,other,middle_deep
2750,2021092610-3854,middle_deep,middle_deep,middle_shallow,other,middle_deep
2751,2021092610-3878,middle_deep,middle_deep,middle_shallow,other,right_deep
2752,2021092610-3900,middle_shallow,middle_shallow,left_shallow,right_shallow,middle_shallow
2753,2021092610-3990,middle_deep,middle_deep,right_shallow,left_shallow,middle_shallow
2754,2021092610-4014,middle_deep,middle_deep,right_shallow,other,right_deep
2755,2021092610-4038,middle_deep,middle_deep,middle_shallow,middle_shallow,middle_shallow
2756,2021092610-4062,middle_deep,middle_deep,right_shallow,other,right_deep
2757,2021092610-4227,middle_shallow,left_shallow,left_shallow,middle_shallow,middle_shallow
2758,2021092610-4246,middle_shallow,middle_shallow,other,right_shallow,left_shallow
2759,2021092610-4358,left_deep,right_shallow,middle_deep,other,left_deep
2760,2021092610-4403,left_deep,right_deep,left_shallow,middle_shallow,middle_shallow
2761,2021092610-4448,left_shallow,left_shallow,right_shallow,other,middle_deep
2762,2021092610-4470,middle_shallow,middle_shallow,left_deep,left_shallow,other
2763,2021092610-4526,middle_deep,middle_deep,other,other,middle_deep
2764,2021092610-4548,left_deep,middle_deep,left_deep,left_shallow,middle_deep
